  3.038  9.61075873
  3.0425  9.61216529
  3.047  9.6135553
  3.0515  9.61492897
  3.056  9.61628649
  3.0605  9.61762803
  3.065  9.6189538
  3.0695  9.62026396
  3.074  9.62155871
  3.0785  9.62283823
  3.083  9.6241027
  3.0875  9.62535228
  3.092  9.62658716
  3.0965  9.6278075
  3.101  9.62901349
  3.1055  9.63020527
  3.11  9.63138303
  3.1145  9.63254693
  3.119  9.63369712
  3.1235  9.63483377
  3.128  9.63595704
  3.1325  9.63706708
  3.137  9.63816405
  3.1415  9.6392481
  3.146  9.64031939
  3.1505  9.64137806
  3.155  9.64242426
  3.1595  9.64345813
  3.164  9.64447983
  3.1685  9.64548949
  3.173  9.64648726
  3.1775  9.64747328
  3.182  9.64844767
  3.1865  9.64941059
  3.191  9.65036216
  3.1955  9.65130252
  3.2  9.65223179
  3.2045  9.65315012
  3.209  9.65405762
  3.2135  9.65495443
  3.218  9.65584066
  3.2225  9.65671646
  3.227  9.65758192
  3.2315  9.65843719
  3.236  9.65928237
  3.2405  9.66011759
  3.245  9.66094296
  3.2495  9.6617586
  3.254  9.66256463
  3.2585  9.66336115
  3.263  9.66414828
  3.2675  9.66492613
  3.272  9.6656948
  3.2765  9.66645441
  3.281  9.66720506
  3.2855  9.66794686
  3.29  9.66867991
  3.2945  9.66940431
  3.299  9.67012017
  3.3035  9.67082758
  3.308  9.67152665
  3.3125  9.67221748
  3.317  9.67290015
  3.3215  9.67357477
  3.326  9.67424143
  3.3305  9.67490023
  3.335  9.67555125
  3.3395  9.67619459
  3.344  9.67683034
  3.3485  9.67745859
  3.353  9.67807943
  3.3575  9.67869293
  3.362  9.6792992
  3.3665  9.67989832
  3.371  9.68049036
  3.3755  9.68107542
  3.38  9.68165357
  3.3845  9.6822249
  3.389  9.68278949
  3.3935  9.68334741
  3.398  9.68389874
  3.4025  9.68444357
  3.407  9.68498197
  3.4115  9.68551401
  3.416  9.68603977
  3.4205  9.68655932
  3.425  9.68707274
  3.4295  9.6875801
  3.434  9.68808147
  3.4385  9.68857691
  3.443  9.68906651
  3.4475  9.68955033
  3.452  9.69002844
  3.4565  9.6905009
  3.461  9.69096778
  3.4655  9.69142915
  3.47  9.69188507
  3.4745  9.69233561
  3.479  9.69278082
  3.4835  9.69322078
  3.488  9.69365554
  3.4925  9.69408517
  3.497  9.69450972
  3.5015  9.69492926
  3.506  9.69534385
  3.5105  9.69575354
  3.515  9.69615839
  3.5195  9.69655845
  3.524  9.6969538
  3.5285  9.69734447
  3.533  9.69773053
  3.5375  9.69811202
  3.542  9.69848901
  3.5465  9.69886155
  3.551  9.69922969
  3.5555  9.69959348
  3.56  9.69995297
  3.5645  9.70030821
  3.569  9.70065926
  3.5735  9.70100616
  3.578  9.70134896
  3.5825  9.70168771
  3.587  9.70202245
  3.5915  9.70235325
  3.596  9.70268013
  3.6005  9.70300316
  3.605  9.70332236
  3.6095  9.7036378
  3.614  9.7039495
  3.6185  9.70425753
  3.623  9.70456191
  3.6275  9.7048627
  3.632  9.70515993
  3.6365  9.70545365
  3.641  9.7057439
  3.6455  9.70603072
  3.65  9.70631415
  3.6545  9.70659423
  3.659  9.706871
  3.6635  9.7071445
  3.668  9.70741477
  3.6725  9.70768185
  3.677  9.70794576
  3.6815  9.70820656
  3.686  9.70846428
  3.6905  9.70871895
  3.695  9.70897061
  3.6995  9.70921929
  3.704  9.70946504
  3.7085  9.70970788
  3.713  9.70994785
  3.7175  9.71018499
  3.722  9.71041932
  3.7265  9.71065088
  3.731  9.71087971
  3.7355  9.71110583
  3.74  9.71132927
  3.7445  9.71155008
  3.749  9.71176828
  3.7535  9.71198389
  3.758  9.71219696
  3.7625  9.71240751
  3.767  9.71261557
  3.7715  9.71282117
  3.776  9.71302434
  3.7805  9.71322511
  3.785  9.71342351
  3.7895  9.71361956
  3.794  9.71381329
  3.7985  9.71400473
  3.803  9.71419391
  3.8075  9.71438085
  3.812  9.71456558
  3.8165  9.71474813
  3.821  9.71492852
  3.8255  9.71510677
  3.83  9.71528292
  3.8345  9.71545699
  3.839  9.715629
  3.8435  9.71579897
  3.848  9.71596694
